,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
4395,5544,"« Ha ! Dex, beaus rois omnipotent, Graces, par mon buen cuer, vos rent, Qui ",vivre, tant m'avez laisié Que ces deus genz de lor pechié A moi en vindrent consel prendre. ,21,vivre,_,VERB,VERinf,VerbForm=Inf,25,xcomp,_,XmlId=w_26_17166,3
4396,5551,"Qant home et feme font pechié, S'aus se sont pris et sont ",quitié," Et s'aus vienent a penitance Et aient bone repentance, Dex lor pardone lor mesfait, Tant ne seroit orible et lait. ",15,quitié,_,VERB,VERppe,Tense=Past|VerbForm=Part,12,conj,_,XmlId=w_26_17251,1
4397,5552,"Tristran, roïne, or ",escoutez," Un petitet, ",6,escoutez,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w_26_17281,1
4400,5568,"Qant Dex vos an ot merci fait Que d'iluec fustes eschapez, Si com il est oï assez, Que, se ne ",fust," la Deu vigor, Destruit fusiez a deshonor (Tel saut feïstes qu'il n'a home De Costentin entresqu'a Rome, Se il le voit, n'en ait hisdor), ",25,fust,_,VERB,VERcjg,VerbForm=Fin,30,advcl,_,XmlId=w_26_17497,3
4401,5568,Qant Dex vos an ot merci fait Que d'iluec fustes ,eschapez,", Si com il est oï assez, Que, se ne fust la Deu vigor, Destruit fusiez a deshonor (Tel saut feïstes qu'il n'a home De Costentin entresqu'a Rome, Se il le voit, n'en ait hisdor), ",12,eschapez,_,VERB,VERppe,Tense=Past|VerbForm=Part,7,advcl,_,SpaceAfter=No|XmlId=w_26_17484,3
4404,5600,Ogrins l'ermite ,lieve," sus, ",4,lieve,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w_26_17830,1
4411,5615,"Et anevois, en tens oscur, Qant li rois ",dormira," seür, Ge monterai sor mon destrier, ",11,dormira,_,VERB,VERcjg,VerbForm=Fin,15,advcl,_,XmlId=w_26_17933,1
4424,5666,"Qu il i fist, ne ",fu, pas parole. ,7,fu,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w_26_18347,1
4453,5775,Et quant li brief ert ,seelez,", A la Croiz Roge le pendez ; ",6,seelez,_,VERB,VERppe,Tense=Past|VerbForm=Part,13,advcl,_,SpaceAfter=No|XmlId=w_26_19434,1
4457,5789,Ja parlera si com il ,doit, Et con li hon qui a Deu croit : ,6,doit,_,VERB,VERcjg,VerbForm=Fin,2,advcl,_,XmlId=w_26_19555,3
4459,5791,Ta parole est tost ,entendue,", Que li rois la roïne prent. ",5,entendue,_,VERB,VERppe,Tense=Past|VerbForm=Part,0,root,_,SpaceAfter=No|XmlId=w_26_19578,1
4465,5813,"Ainz, puis que la loi fu jugie, Ne fu beste si ",herbergie, Ne en si riche lit couchie. ,14,herbergie,_,VERB,VERppe,Tense=Past|VerbForm=Part,0,root,_,XmlId=w_26_19861,1
4466,5813,"Ainz, puis que la loi fu ",jugie,", Ne fu beste si herbergie Ne en si riche lit couchie. ",8,jugie,_,VERB,VERppe,Tense=Past|VerbForm=Part,14,advcl,_,SpaceAfter=No|XmlId=w_26_19855,1
4480,5873,"Por Deu vos pri, beaus douz amis, Que ne partez de cest païs Tant qos saciez conment li rois Sera vers moi, ",iriez, ou voirs. ,26,iriez,_,VERB,VERppe,Tense=Past|VerbForm=Part,19,dislocated,_,XmlId=w_26_20652,1
4493,5900,"Et, oiant eus, te vuel requerre Que me sueffres a ",esligier," Et en ta cort moi deraisnier C'onques o lié n'oi drüerie, Ne ele o moi, jor de ma vie. ",13,esligier,_,VERB,VERinf,VerbForm=Inf,11,xcomp,_,XmlId=w_26_20950,1
4509,5999,Une chasublë en fu ,faite,", Qui ja du tresor n'iert hors traite Se as grans festes anvés non. ",5,faite,_,VERB,VERppe,Tense=Past|VerbForm=Part,0,root,_,SpaceAfter=No|XmlId=w_26_21953,1
4532,6082,Mar fu ,jostez, cist parlemenz. ,3,jostez,_,VERB,VERppe,Tense=Past|VerbForm=Part,0,root,_,XmlId=w_26_22785,1
4533,6083,"S'il eüst or la force o soi, La fusent ",pris,", ce dit, tuit troi. ",12,pris,_,VERB,VERppe,Tense=Past|VerbForm=Part,0,root,_,SpaceAfter=No|XmlId=w_26_22800,1
4537,6098,"« Seignors, mot ",a, encor petit Que vos oïstes l'escondit Que mes niés fist de ma mollier : ,5,a,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w_26_22935,1
4559,6172,"La bele Yseut, qui ",parler," sot, Tot sinplement a dit au roi : ",6,parler,_,VERB,VERinf,VerbForm=Inf,3,acl:relcl,_,XmlId=w_26_23565,1
4561,6180,Parti s'en sont par mautalent Trois de mes plus ,proisiez, barons. ,11,proisiez,_,VERB,VERppe,Tense=Past|VerbForm=Part,12,acl,_,XmlId=w_26_23654,1
4569,6231,Ja set assez ,bociez, son vis ; ,4,bociez,_,VERB,VERppe,Tense=Past|VerbForm=Part,0,root,_,XmlId=w_26_24327,1
4588,6320,Ge oi dire que souef ,nage, Cil qui on sostient le menton. ,6,nage,_,VERB,VERcjg,VerbForm=Fin,3,ccomp,_,XmlId=w_26_25248,1
4618,6410,Onques un jor ne sejorna Tant qu'il ,vint, la don il torna. ,9,vint,_,VERB,VERcjg,VerbForm=Fin,5,advcl,_,XmlId=w_26_26159,2
4650,6532,"« Sire Artus, rois, je sui malades, ",Bociez,", meseaus, desfaiz et fades. ",11,Bociez,_,VERB,VERppe,Tense=Past|VerbForm=Part,9,conj,_,SpaceAfter=No|XmlId=w_26_27310,1
4679,6630,"« Seignors, la roïne est ",venue," Por fere son desresnement, ",7,venue,_,VERB,VERppe,Tense=Past|VerbForm=Part,0,root,_,XmlId=w_26_28213,1
4682,6642,"Et qant il fu du tai trait fors, ",Fait, li malades : ,10,Fait,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w_26_28303,1
4693,6701,- Avoi ! ,fait," il, roïne franche, Ne me requerez pas tel plet : ",4,fait,_,VERB,VERcjg,VerbForm=Fin,12,parataxis,_,XmlId=w_26_28838,1
4721,6804,Devant les piez a la roïne Cil jut sanz ,lever, sus l'eschine. ,10,lever,_,VERB,VERinf,VerbForm=Inf,8,advcl,_,XmlId=w_26_29745,1
4728,6820,"- Quis nos porra, ",fait," li rois, rendre Mot nos avra servi a gré. » ",6,fait,_,VERB,VERcjg,VerbForm=Fin,14,parataxis,_,XmlId=w_26_29912,3
4744,6873,"Li roi Artus parla premier, Qui de ",parler, fu prinsautier : ,9,parler,_,VERB,VERinf,VerbForm=Inf,11,acl,_,XmlId=w_26_30410,1
4745,6873,Li roi Artus ,parla," premier, Qui de parler fu prinsautier : ",4,parla,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w_26_30405,1
4757,6903,"La mesnie Artus, la ",proisie,", Entor le paile est arengie. ",6,proisie,_,VERB,VERppe,Tense=Past|VerbForm=Part,2,acl,_,SpaceAfter=No|XmlId=w_26_30763,1
4759,6908,"Or escoutez que je ci jure, De quoi le roi ci aseüre : Si m'aït Dex et saint Ylaire, Ces reliques, cest saintuaire, Totes celes qui ci ne ",sont," Et tuit icil de par le mont, Qu'entre mes cuises n'entra home, Fors le ladre qui fist soi some, Qui me porta outre les guez, Et li rois Marc mes esposez. ",34,sont,_,VERB,VERcjg,VerbForm=Fin,30,acl:relcl,_,XmlId=w_26_30878,1
4780,6955,"De moi faciez en un feu cendre, Se vos alez a la fenestre De la chanbre, derier a destre, Se n'i veez Tristran venir, S'espee ",çainte,", un arc tenir, Deus seetes en l'autre main. ",32,çainte,_,VERB,VERppe,Tense=Past|VerbForm=Part,28,advcl,_,SpaceAfter=No|XmlId=w_26_31530,1
4781,6955,"De moi faciez en un feu cendre, Se vos alez a la fenestre De la chanbre, derier a destre, Se n'i veez Tristran ",venir,", S'espee çainte, un arc tenir, Deus seetes en l'autre main. ",28,venir,_,VERB,VERinf,VerbForm=Inf,26,xcomp,_,SpaceAfter=No|XmlId=w_26_31526,1
4784,6972,"Se tu mostres, n'i puez ",fallir, Ne te façon amanantir. ,8,fallir,_,VERB,VERinf,VerbForm=Inf,0,root,_,XmlId=w_26_31734,2
4813,7038,Tristran laise le cors ,gesant," Enmié la lande, envers, sanglent. ",5,gesant,_,VERB,VERppa,Tense=Pres|VerbForm=Part,4,amod,_,XmlId=w_26_32395,1
4835,7106,"Se ce fust une pome mole, N'",issist, la seete plus tost. ,9,issist,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w_26_32966,1
4847,7133,C'est l'arche en qui fud repost é ,guardez," li tresors precius des tables ú Deu meïmes éscrist la lei, é partie de la manne ki del ciel vint é le pople quarante anz en lieu de vitaille corporel sustint, é la verge Ááron, ú Deu sa vertud mustrad, ",10,guardez,_,VERB,VERppe,Tense=Past,8,conj,_,XmlId=w_qlr_332,1
4874,7219,Puis revint le serf Deu Helchana od sa maigniéé al tabernacle pur ,sacrefier, é festivalment offrir é plenierement ses vúdz furnir. ,13,sacrefier,_,VERB,VERinf,VerbForm=Inf,2,advcl,_,XmlId=w_qlr_1269,2
4876,7222,kar al tabernacle ne volt returner jesque líu ,fust, de l'enfant á Deu presenter que á remanance í póüst ester. ,9,fust,_,VERB,VERcjg,VerbForm=Fin,6,advcl,_,XmlId=w_qlr_1294,2
4884,7248,é li fameillus sunt ,ásaziez, púis que la baráigne plusurs enfantad é céle ki mulz óut enfanz áfebliád. ,5,ásaziez,_,VERB,VERppe,Tense=Past,0,root,_,XmlId=w_qlr_1546,3
4897,7303,kar Deus les volt ocire é ,faire, vengement. ,7,faire,_,VERB,VERinf,VerbForm=Inf,5,conj,_,XmlId=w_qlr_2021,1
4910,7340,Avint á une feiz que li evesches Hely se fud ,áculche, pur reposer. ,11,áculche,_,VERB,VERppe,Tense=Past,1,ccomp,_,XmlId=w_qlr_2544,2
4941,7453,Çó sunt les deus ki ,flaelerent, é tuerent ces de Egypte el desert. ,6,flaelerent,_,VERB,VERcjg,VerbForm=Fin,4,acl:relcl,_,XmlId=w_qlr_3476,3
4945,7468,kar sis quers fud póürus pur l'arche ki ,portéé, en fud. ,10,portéé,_,VERB,VERppe,Tense=Past,8,acl:relcl,_,XmlId=w_qlr_3631,1
4946,7474,kar cil se hasta ki ,venuz," en fud, ",6,venuz,_,VERB,VERppe,Tense=Past,2,acl:relcl,_,XmlId=w_qlr_3687,1
4950,7488,Cume oïd que prise fud l'arche é morz li evesches é ,morz," sis mariz, de marement murut, ",9,morz,_,VERB,VERppe,Tense=Past,4,conj,_,XmlId=w_qlr_3808,2
4951,7488,Cume oïd que prise fud l'arche é ,morz," li evesches é morz sis mariz, de marement murut, ",9,morz,_,VERB,VERppe,Tense=Past,4,conj,_,XmlId=w_qlr_3808,2
4963,7530,que si partut ú ele vendrad ,síuve," ceste pestilence é cest flael, ",7,síuve,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w_qlr_4231,2
4967,7547,Kar ces ki ,morz," ne furent, traveillez esteient d'itel anguisse é de langur que la plainte é li criz munta devant Deu jesque al ciel. ",4,morz,_,VERB,VERppe,Tense=Past,2,acl:relcl,_,XmlId=w_qlr_4409,1
4971,7556,"« E quei est çó », ",firent," li altre, « que faire devum pur nostre mesfait espenir ? » ",8,firent,_,VERB,VERcjg,VerbForm=Fin,3,parataxis,_,XmlId=w_qlr_4519,1
4974,7561,Purquei endurcissez vos quers cume ,fist, Egypte é li reis Pharaün de Egypte ? ,6,fist,_,VERB,VERcjg,VerbForm=Fin,2,advcl,_,XmlId=w_qlr_4649,1
4986,7611,si lur manderent que il ,venissant, é l'arche enmenassent. ,6,venissant,_,VERB,VERcjg,VerbForm=Fin,3,ccomp,_,XmlId=w_qlr_5315,2
5023,7816,Quant d'iloc en ,irras," é al chaidne Thabor vendras, treis humes í encunteras ki en irrunt á Betel. ",5,irras,_,VERB,VERcjg,VerbForm=Fin,15,advcl,_,XmlId=w_qlr_7157,2
5027,7826,Quant çó ,avendrat,", fai çó que te plaist, ",3,avendrat,_,VERB,VERcjg,VerbForm=Fin,5,advcl,_,SpaceAfter=No|XmlId=w_qlr_7262,1
5038,7863,mais rei nus dune ki nus guart é ,defende, é par tut seit pur nus. ” » ,9,defende,_,VERB,VERcjg,VerbForm=Fin,7,conj,_,XmlId=w_qlr_7664,1
5051,7906,"Issi le soleit faire á ses áversaries quant il les perneit, que de meins fussent cuvenables á bataille, quant desuz l'escu serreit l'oil senestres é ",crevé, serreit lí destres. ,30,crevé,_,VERB,VERppe,Tense=Past,25,conj,_,XmlId=w_qlr_8057,1
5116,8126,"é virent l'ocisiun, de chá les morz ",gesir," é les vifs chá é la fuir, ",10,gesir,_,VERB,VERinf,VerbForm=Inf,2,xcomp,_,XmlId=w_qlr_10420,1
5143,8208,Si veirement cume Deu ,vit," ki est salveür de Israel, si Jonathas, mun fiz, l'ait fait, senz demurance en murrad. » ",5,vit,_,VERB,VERcjg,VerbForm=Fin,2,advcl,_,XmlId=w_qlr_11275,1
5171,8337,« Pecchied ái en çó que n'ai tenu le cumandement Deu é tes paroles pur çó que jó ,cremi, é obeï al pople. ,20,cremi,_,VERB,VERcjg,VerbForm=Fin,17,acl,_,XmlId=w_qlr_12651,1
5213,8477,Le halme out lacie é ,vestud, le halberc od les chalces de fer é l'escú de araim al col ki li cuverit les espaldes. ,6,vestud,_,VERB,VERppe,Tense=Past,4,conj,_,XmlId=w_qlr_13826,1
5214,8479,é la hanste fud grosse é ,áhúge, cume le suble as teissurs. ,7,áhúge,_,VERB,VERppe,Tense=Past,5,conj,_,XmlId=w_qlr_13867,2
5218,8485,« Purquei estes ci ,venud, é á bataille apareilled ? ,5,venud,_,VERB,VERppe,Tense=Past,0,root,_,XmlId=w_qlr_13902,1
5221,8491,é si jól puis cunquerre é ,ocire,", vus seiez á nus serfs é obeïssanz. » ",7,ocire,_,VERB,VERinf,VerbForm=Inf,5,conj,_,SpaceAfter=No|XmlId=w_qlr_13958,2
5222,8491,é si jól puis ,cunquerre," é ocire, vus seiez á nus serfs é obeïssanz. » ",5,cunquerre,_,VERB,VERinf,VerbForm=Inf,13,advcl,_,XmlId=w_qlr_13956,2
5257,9352,Et quant cil de laienz li orent fet tout ce qu'il sorent de bien.´ li vallez dist a Galaad ,voiant, touz cels de la place : ,22,voiant,_,VERB,VERppa,Tense=Pres|VerbForm=Part,19,advcl,_,XmlId=w_qgraal_cm_12832,1
5262,9367,car certes je ne desirrai onques mes autant chose que je veïsse come je fesoie a ,conoistre, le bon chevalier qui de cest escu porteroit la seignorie. » ,17,conoistre,_,VERB,VERinf,VerbForm=Inf,15,xcomp,_,XmlId=w_qgraal_cm_13040,2
5276,9401,Et quant Ewalach se fu aprestez por aler sor Tholomer qui sa terre li demandoit.´ Josephés li filz Joseph li dist que s'il aloit en la bataille si desconseilliez com il estoit il seroit desconfiz et ,honiz, par son anemi. ,39,honiz,_,VERB,VERppe,Tense=Past|VerbForm=Part,37,conj,_,XmlId=w_qgraal_cm_13515,1
5277,9401,Et quant Ewalach se fu aprestez por aler sor Tholomer qui sa terre li demandoit.´ Josephés li filz Joseph li dist que s'il aloit en la bataille si desconseilliez com il ,estoit, il seroit desconfiz et honiz par son anemi. ,34,estoit,_,VERB,VERcjg,VerbForm=Fin,31,advcl,_,XmlId=w_qgraal_cm_13510,1
5278,9401,Et quant Ewalach se fu aprestez por aler sor Tholomer qui sa terre li demandoit.´ Josephés li filz Joseph li dist que s'il aloit en la bataille si ,desconseilliez, com il estoit il seroit desconfiz et honiz par son anemi. ,31,desconseilliez,_,VERB,VERppe,Tense=Past|VerbForm=Part,25,acl,_,XmlId=w_qgraal_cm_13507,1
5297,9476,"- Donc vos dirai je, ",fait," Josephés, que vos feroiz, ",7,fait,_,VERB,VERcjg,VerbForm=Fin,4,parataxis,_,XmlId=w_qgraal_cm_14623,1
5298,9479,Si est tout einsi ,avenu," com il le dist, ",5,avenu,_,VERB,VERppe,Tense=Past|VerbForm=Part,0,root,_,XmlId=w_qgraal_cm_14670,1
5300,9485,et li pria tout em ,plorant," por amor de celui de qui il portoit l'enseigne en son escu.´ qu'il li otroiast a aler avec lui come escuiers, et le feïst chevalier. ",6,plorant,_,VERB,VERppa,Tense=Pres|VerbForm=Part,3,advcl,_,XmlId=w_qgraal_cm_14793,2
5301,9486,"« Certes, fet Galaad, se je compaignie vousisse avoir je nel ",refusasse, mie. ,14,refusasse,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w_qgraal_cm_14837,1
5303,9487,"- Sire por Dieu, ",fet," li vaslez, donc vos pri je que vos chevalier me façoiz, ",6,fet,_,VERB,VERcjg,VerbForm=Fin,12,parataxis,_,XmlId=w_qgraal_cm_14845,1
5307,9498,Et quant cil de laienz voient qu'il ,revenoit," si li firent mout grant joie, ",9,revenoit,_,VERB,VERcjg,VerbForm=Fin,6,ccomp,_,XmlId=w_qgraal_cm_14980,2
5311,9505,"- Or sachiez, ",font," il, que ce est une voiz qui ist d'une des tombes de nostre cimetiere, ",5,font,_,VERB,VERcjg,VerbForm=Fin,3,parataxis,_,XmlId=w_qgraal_cm_15052,1
5317,9518,"- Or vos dirai donc, ",fait," li freres, que vos feroiz. ",7,fait,_,VERB,VERcjg,VerbForm=Fin,4,parataxis,_,XmlId=w_qgraal_cm_15190,1
5333,9552,car la terre est ,beneoite," et saintefiee, ",5,beneoite,_,VERB,VERppe,Tense=Past|VerbForm=Part,0,root,_,XmlId=w_qgraal_cm_15553,1
5340,9576,"En ceste aventure avoit.iii. choses qui mout fesoient a redouter, la tombe qui n'estoit mie legiere a ",lever,", le cors dou chevalier qu'il covenoit giter de son leu, la voiz que chascuns i ooit par quoi il perdoit la force dou cors et des membres, et le sens et le memoire. ",21,lever,_,VERB,VERinf,VerbForm=Inf,19,acl,_,SpaceAfter=No|XmlId=w_qgraal_cm_15834,1
5341,9576,En ceste aventure avoit.iii. choses qui mout fesoient a ,redouter,", la tombe qui n'estoit mie legiere a lever, le cors dou chevalier qu'il covenoit giter de son leu, la voiz que chascuns i ooit par quoi il perdoit la force dou cors et des membres, et le sens et le memoire. ",11,redouter,_,VERB,VERinf,VerbForm=Inf,9,xcomp,_,SpaceAfter=No|XmlId=w_qgraal_cm_15824,1
5347,9588,"car tout ausi come l'error et la folie s'en foï par la venue de lui, et la verité fu lors aparanz et ",manifestee,", ausint vos a Nostre Sires esleu sor toz autres chevaliers por envoier par les estranges terres por abatre les grevoses aventures, et por fere conoistre coment eles sont avenues, ",26,manifestee,_,VERB,VERppe,Tense=Past|VerbForm=Part,24,conj,_,SpaceAfter=No|XmlId=w_qgraal_cm_16134,3
5348,9588,"car tout ausi come l'error et la folie s'en foï par la venue de lui, et la verité fu lors ",aparanz," et manifestee, ausint vos a Nostre Sires esleu sor toz autres chevaliers por envoier par les estranges terres por abatre les grevoses aventures, et por fere conoistre coment eles sont avenues, ",24,aparanz,_,VERB,VERppa,Tense=Pres|VerbForm=Part,12,conj,_,XmlId=w_qgraal_cm_16132,3
5351,9591,et disoient bien tuit que ja les aventures dou roiaume de Logres ne ,faudroient," devant que vos fussiez venuz, ",14,faudroient,_,VERB,VERcjg,VerbForm=Fin,2,ccomp,_,XmlId=w_qgraal_cm_16247,2
5356,9603,et par ce firent il tel oevre donc Vaspasien les deserta et ,destruist," si tost com il sot la verité dou prophete vers qui il avoient esté desloial, ",13,destruist,_,VERB,VERcjg,VerbForm=Fin,11,conj,_,XmlId=w_qgraal_cm_16425,3
5365,9626,"- Je voil, fait il, que tu me dies coment cist miens compainz est morz, et s'il est ",periz," ou sauvez, ",23,periz,_,VERB,VERppe,Tense=Past|VerbForm=Part,17,conj,_,XmlId=w_qgraal_cm_51367,1
5366,9626,"- Je voil, fait il, que tu me dies coment cist miens compainz est ",morz,", et s'il est periz ou sauvez, ",17,morz,_,VERB,VERppe,Tense=Past|VerbForm=Part,11,ccomp,_,SpaceAfter=No|XmlId=w_qgraal_cm_51361,1
5371,9633,Et qui en trespassant ordre ,muert, ce n'est mie bien ,6,muert,_,VERB,VERcjg,VerbForm=Fin,11,dislocated,_,XmlId=w_qgraal_cm_51422,1
5373,9639,Quant la guerre fu ,comenciee," Agarans qui auques s'en veoit au desoz ne sot que fere, ",5,comenciee,_,VERB,VERppe,Tense=Past|VerbForm=Part,17,advcl,_,XmlId=w_qgraal_cm_51495,2
5375,9648,Quant la guerre fu apesiee et ,faillie," si revint li preudons a son hermitage, ",7,faillie,_,VERB,VERppe,Tense=Past|VerbForm=Part,5,conj,_,XmlId=w_qgraal_cm_51619,1
5376,9648,Quant la guerre fu ,apesiee," et faillie si revint li preudons a son hermitage, ",5,apesiee,_,VERB,VERppe,Tense=Past|VerbForm=Part,9,advcl,_,XmlId=w_qgraal_cm_51617,1
5402,9689,et tantost le giterent ou feu qu'il avoient fet si grant qu'il ,dura," des hier matin jusqu'a ersoir tout tart, ",15,dura,_,VERB,VERcjg,VerbForm=Fin,12,advcl,_,XmlId=w_qgraal_cm_52173,1
5407,9692,Ne la chemise qu'il avoit vestue ne fu autrement ,empiriee," que vos poez veoir, ",11,empiriee,_,VERB,VERppe,Tense=Past|VerbForm=Part,0,root,_,XmlId=w_qgraal_cm_52221,2
5410,9698,Et par cestui miracle que cil qu'il avoit servi a fet por lui puez tu veoir apertement qu'il n'est pas ,periz,", mes sauvez. ",24,periz,_,VERB,VERppe,Tense=Past|VerbForm=Part,17,ccomp,_,SpaceAfter=No|XmlId=w_qgraal_cm_52290,1
5415,9714,car il n'est nus qui tant face a ,douter, come cil. ,10,douter,_,VERB,VERinf,VerbForm=Inf,8,xcomp,_,XmlId=w_qgraal_cm_52506,2
5420,9728,« Et que alez vos querant einsi ,armez, com vos estes ?? ,8,armez,_,VERB,VERppe,Tense=Past|VerbForm=Part,4,advcl,_,XmlId=w_qgraal_cm_52668,2
5423,9735,si tost com il ,voit, et aperçoit qu'il se torne vers lui en cuer ou en pensee ou en aucune bone oevre.´ il le vient tost visiter. ,5,voit,_,VERB,VERcjg,VerbForm=Fin,27,advcl,_,XmlId=w_qgraal_cm_52783,1
5425,9736,Et se cil a garni son chastel et netoié einsi com pechierres doit ,fere,.´ il descent ,14,fere,_,VERB,VERinf,VerbForm=Inf,5,advcl,_,SpaceAfter=No|XmlId=w_qgraal_cm_52822,2
5426,9736,Et se cil a garni son chastel et ,netoié, einsi com pechierres doit fere.´ il descent ,9,netoié,_,VERB,VERppe,Tense=Past|VerbForm=Part,5,conj,_,XmlId=w_qgraal_cm_52817,2
5427,9738,ne puis n'a li pechierres garde qu'il s'em ,parte," s'il ne le chace fors de son ostel, ",12,parte,_,VERB,VERcjg,VerbForm=Fin,7,acl,_,XmlId=w_qgraal_cm_52842,1
5439,9782,lors estoit li feus dou saint esperit chaut et ,ardant," en toi, ",10,ardant,_,VERB,VERppa,Tense=Pres|VerbForm=Part,8,conj,_,XmlId=w_qgraal_cm_53505,1
5442,9786,Il vit que tu estoies ,ordenez," a estre serjanz Nostre Seignor, et fus mis en si haut servise que jamés ne te deusses abessier si que au servise de l'anemi. ",6,ordenez,_,VERB,VERppe,Tense=Past|VerbForm=Part,2,ccomp,_,XmlId=w_qgraal_cm_53616,1
5453,9802,"Et deïs en ton cuer que tu ne devoies riens prisier, ne ne ",priseroies, jamés se tu n'avoies ta volenté de cele que tu veoies si bele. ,15,priseroies,_,VERB,VERcjg,VerbForm=Fin,11,conj,_,XmlId=w_qgraal_cm_53977,3
5458,9818,Et toutes ces choses t'ai je dites por ce que je sui dolenz que tu i es si maubailliz et ,honiz," que jamés en leu ou tu viengnes n'avras honor, ",22,honiz,_,VERB,VERppe,Tense=Past|VerbForm=Part,20,conj,_,XmlId=w_qgraal_cm_54329,2
5459,9818,Et toutes ces choses t'ai je dites por ce que je sui dolenz que tu i es si ,maubailliz," et honiz que jamés en leu ou tu viengnes n'avras honor, ",20,maubailliz,_,VERB,VERppe,Tense=Past|VerbForm=Part,14,advcl,_,XmlId=w_qgraal_cm_54327,2
5460,9820,Et neporquant tu n'as mie tant ,meserré," que tu ne puisses trouver pardon se tu veuz crier merci a celui de bon cuer qui t'avoit si hautement garni, et t'avoit apelé a son servise. ",8,meserré,_,VERB,VERppe,Tense=Past|VerbForm=Part,0,root,_,XmlId=w_qgraal_cm_54367,1
5461,9824,et qui ou ciel velt entrer orz et ,conchiez, il en est trebuchiez si felonnessement qu'il s'en sent a toz les jorz de sa vie. ,9,conchiez,_,VERB,VERppe,Tense=Past|VerbForm=Part,7,conj,_,XmlId=w_qgraal_cm_54464,1
5464,9829,Quant les tables furent ,mises," si envoia ses mesages a cels qu'il avoit semons, ",5,mises,_,VERB,VERppe,Tense=Past|VerbForm=Part,7,advcl,_,XmlId=w_qgraal_cm_54560,1
5471,9848,"- Par foi, ",fist," li sires, non feïstes, ",5,fist,_,VERB,VERcjg,VerbForm=Fin,10,parataxis,_,XmlId=w_qgraal_cm_54726,2
5472,9849,"car il sont venuz plein de joie et de feste, et ",vestu, come l'en doit fere a noces. ,13,vestu,_,VERB,VERppe,Tense=Past|VerbForm=Part,5,conj,_,XmlId=w_qgraal_cm_54745,1
5475,9857,mes cels qu'il trovera ,desgarniz," et desnuez de veraie confession, et de bones oevres ne fera il pas recevoir, ",6,desgarniz,_,VERB,VERppe,Tense=Past|VerbForm=Part,3,acl,_,XmlId=w_qgraal_cm_54896,1
5480,9867,- Sire je vos di sor mon criator que cest novel ,estre, me plest.c. tanz plus que li autres ne fist onques. ,12,estre,_,VERB,VERinf,VerbForm=Inf,14,csubj,_,XmlId=w_qgraal_cm_55109,1
5485,9873,et quant la nuiz fu ,venue," si mengierent pain et cervoise qu'il troverent en l'ermitage, ",6,venue,_,VERB,VERppe,Tense=Past|VerbForm=Part,8,advcl,_,XmlId=w_qgraal_cm_55198,1
5488,9882,et je vos di que tiex biens vos en vendra que jamais ne ,pecheroiz," mortelment tant com vos l'aiez entor vos, ",14,pecheroiz,_,VERB,VERcjg,VerbForm=Fin,7,acl,_,XmlId=w_qgraal_cm_55324,3
5493,9895,mes mout le prie de bien ,fere,", et qu'il ne lest en nule maniere qu'il ne soit chascune semaine confés, si que li anemis n'ait pooir de lui maufere, ",7,fere,_,VERB,VERinf,VerbForm=Inf,4,xcomp,_,SpaceAfter=No|XmlId=w_qgraal_cm_55466,3
5496,9898,et chevauche parmi la forest toute jor jusqu'a hore de vespres sanz aventure trover qui a ,conter, face. ,18,conter,_,VERB,VERinf,VerbForm=Inf,19,xcomp,_,XmlId=w_qgraal_cm_55525,1
5497,9903,"- Certes, fet il, damoisele je ne ",sai,", fors la ou aventure me conduira, ",10,sai,_,VERB,VERcjg,VerbForm=Fin,0,root,_,SpaceAfter=No|XmlId=w_qgraal_cm_55574,3
5502,9907,et si en estes plus pres que onques mes ne ,fustes, se vos vos tenez en ce ou vos estes entrez. ,11,fustes,_,VERB,VERcjg,VerbForm=Fin,6,advcl,_,XmlId=w_qgraal_cm_55634,2
5507,9914,"« Vos ne troveroiz, ",fait," ele, anuit ostel, ",6,fait,_,VERB,VERcjg,VerbForm=Fin,4,parataxis,_,XmlId=w_qgraal_cm_55724,1
5530,9985,et rent graces et merciz de ce que tu m'as garanti et ,delivré, des granz hontes et des granz anuiz qu'il me covenist a soffrir se ta grant debonereté ne fust. ,14,delivré,_,VERB,VERppe,Tense=Past|VerbForm=Part,12,conj,_,XmlId=w_qgraal_cm_56462,1
5532,9986,Sire je sui ta creature qui tu as mostree si grant amor que quant l'ame de moi estoit apareilliee d'aler en enfer et en perdicion pardurable.´ tu par ta pitié m'en as gité et ,rapelé," a toi conoistre et criembre, ",39,rapelé,_,VERB,VERppe,Tense=Past|VerbForm=Part,37,conj,_,XmlId=w_qgraal_cm_56521,3
